source_csv,n_rows,columns,pvalue_column,raw_pvalue_triggers,formal_matched_step_triggers,block_diagnostic_triggers,unclassified_rows,source_formal_trigger_mismatches
exp4_results/ckpt_resnet18_cifar10__sgd_momentum__seed21142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__sgd_momentum__seed22142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adam__seed10242.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adam__seed11242.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adam__seed12242.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adamw__seed10342.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adamw__seed11342.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__adamw__seed12342.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd__seed10042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd__seed11042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd__seed12042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd_momentum__seed10142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd_momentum__seed11142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_smallcnn_cifar10__sgd_momentum__seed12142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/exp4_results_full.csv,534,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,4,1,0,0,3
exp4_results/main_paper/table_main_topology.csv,36,arch;optimizer;seed;rep;analysis_role;is_formal_inference;space;pca_d;geo_Lobs;geo_zrob;geo_pperm;geo_formal_trigger;geo_zero_frac;geo_null_collapsed;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;decision;train_loss;val_acc;kinematic_R;d_full;source_csv,geo_pperm,1,1,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,432,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,3,0,0,0,3
exp4_results/neural_sensitivity/neural_sensitivity_pivot.csv,38,k_value;Unnamed: 1;Unnamed: 2;8;8.1;8.2;10;10.1;10.2;12;12.1;12.2;16;16.1;16.2;decision_stable_across_grid;source_csv,,0,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_summary.csv,144,arch;optimizer;k_value;filtration_pct;n_seeds;seeds_fired;p_min;p_median;zrob_median;Lobs_median;source_csv,,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__adam__seed1242.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__adam__seed2242.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__adam__seed242.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__adamw__seed1342.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__adamw__seed2342.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,3,0,0,0,3
exp4_results/neural_sensitivity/sens_mlp2_mnist__adamw__seed342.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd__seed1042.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd__seed2042.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd__seed42.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd_momentum__seed1142.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd_momentum__seed142.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_mlp2_mnist__sgd_momentum__seed2142.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_resnet18_cifar10__adam__seed20242.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/neural_sensitivity/sens_resnet18_cifar10__adam__seed21242.csv,12,arch;optimizer;seed;rep;k_value;filtration_pct;analysis_role;is_formal_inference;d_full;kinematic_R;n_nulls_used;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
